BCV	text	func_morph	form_morph	strongs	lemma	normalized
John 20:7	κείμενον	V-PNP-ASN	V-PNP-ASN	2749&5740	κεῖμαι	κείμενον	
John 20:7	ἀλλὰ	CONJ	CONJ	235	ἀλλά	ἀλλά	
John 20:7	χωρὶς	ADV	ADV	5565	χωρίς	χωρίς	
John 20:7	ἐντετυλιγμένον	V-RPP-ASN	V-RPP-ASN	1794&5772	ἐντυλίσσω	ἐντετυλιγμένον	
John 20:7	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 20:7	ἕνα	A-ASM	A-ASM	1520	εἷς	ἕνα	
John 20:7	τόπον.	N-ASM	N-ASM	5117	τόπος	τόπον	
John 20:8	τότε	ADV	ADV	5119	τότε	τότε	
John 20:8	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 20:8	εἰσῆλθεν	V-2AAI-3S	V-2AAI-3S	1525&5627	εἰσέρχομαι	εἰσῆλθεν	
John 20:8	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:8	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:8	ἄλλος	A-NSM	A-NSM	243	ἄλλος	ἄλλος	
John 20:8	μαθητὴς	N-NSM	N-NSM	3101	μαθητής	μαθητής	
John 20:8	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:8	ἐλθὼν	V-2AAP-NSM	V-2AAP-NSM	2064&5631	ἔρχομαι	ἐλθών	
John 20:8	πρῶτος	A-NSM-S	A-NSM-S	4413	πρῶτος	πρῶτος	
John 20:8	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 20:8	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 20:8	μνημεῖον,	N-ASN	N-ASN	3419	μνημεῖον	μνημεῖον	
John 20:8	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:8	εἶδεν	V-2AAI-3S	V-2AAI-3S	3708&5627	ὁράω	εἶδεν	
John 20:8	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:8	ἐπίστευσεν·	V-AAI-3S	V-AAI-3S	4100&5656	πιστεύω	ἐπίστευσεν	
John 20:9	οὐδέπω	ADV-N	ADV-N	3764	οὐδέπω	οὐδέπω	
John 20:9	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
John 20:9	ᾔδεισαν	V-2LAI-3P	V-2LAI-3P	1492&5714	οἶδα	ᾔδεισαν	
John 20:9	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 20:9	γραφὴν,	N-ASF	N-ASF	1124	γραφή	γραφήν	
John 20:9	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 20:9	δεῖ	V-PAI-3S	V-PAI-3S	1163&5719	δεῖ	δεῖ	
John 20:9	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 20:9	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 20:9	νεκρῶν	A-GPM	A-GPM	3498	νεκρός	νεκρῶν	
John 20:9	ἀναστῆναι.	V-2AAN	V-2AAN	450&5629	ἀνίστημι	ἀναστῆναι	
John 20:10	ἀπῆλθον	V-2AAI-3P	V-2AAI-3P	565&5627	ἀπέρχομαι	ἀπῆλθον	
John 20:10	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 20:10	πάλιν	ADV	ADV	3825	πάλιν	πάλιν	
John 20:10	πρὸς	PREP	PREP	4314	πρός	πρός	
John 20:10	αὑτοὺς	F-3APM	F-3APM	848	ἑαυτοῦ	αὑτούς	
John 20:10	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 20:10	μαθηταί.	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
John 20:11	Μαρία	N-NSF	N-NSF	3137	Μαρία	Μαρία	
John 20:11	δὲ	CONJ	CONJ	1161	δέ	δέ	
John 20:11	εἱστήκει	V-LAI-3S	V-LAI-3S	2476&5715	ἵστημι	εἱστήκει	
John 20:11	πρὸς	PREP	PREP	4314	πρός	πρός	
John 20:11	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
John 20:11	μνημείῳ	N-DSN	N-DSN	3419	μνημεῖον	μνημείῳ	
John 20:11	ἔξω	ADV	ADV	1854	ἔξω	ἔξω	
John 20:11	κλαίουσα.	V-PAP-NSF	V-PAP-NSF	2799&5723	κλαίω	κλαίουσα	
John 20:11	ὡς	ADV	ADV	5613	ὡς	ὡς	
John 20:11	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 20:11	ἔκλαιεν,	V-IAI-3S	V-IAI-3S	2799&5707	κλαίω	ἔκλαιεν	
John 20:11	παρέκυψεν	V-AAI-3S	V-AAI-3S	3879&5656	παρακύπτω	παρέκυψεν	
John 20:11	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 20:11	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 20:11	μνημεῖον,	N-ASN	N-ASN	3419	μνημεῖον	μνημεῖον	
John 20:12	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:12	θεωρεῖ	V-PAI-3S	V-PAI-3S	2334&5719	θεωρέω	θεωρεῖ	
John 20:12	δύο	A-NUI	A-NUI	1417	δύο	δύο	
John 20:12	ἀγγέλους	N-APM	N-APM	32	ἄγγελος	ἀγγέλους	
John 20:12	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 20:12	λευκοῖς	A-DPN	A-DPN	3022	λευκός	λευκοῖς	
John 20:12	καθεζομένους,	V-PNP-APM	V-PNP-APM	2516&5740	καθέζομαι	καθεζομένους	
John 20:12	ἕνα	A-ASM	A-ASM	1520	εἷς	ἕνα	
John 20:12	πρὸς	PREP	PREP	4314	πρός	πρός	
John 20:12	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 20:12	κεφαλῇ	N-DSF	N-DSF	2776	κεφαλή	κεφαλῇ	
John 20:12	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:12	ἕνα	A-ASM	A-ASM	1520	εἷς	ἕνα	
John 20:12	πρὸς	PREP	PREP	4314	πρός	πρός	
John 20:12	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
John 20:12	ποσίν,	N-DPM	N-DPM	4228	πούς	ποσίν	
John 20:12	ὅπου	ADV	ADV	3699	ὅπου	ὅπου	
John 20:12	ἔκειτο	V-INI-3S	V-INI-3S	2749&5711	κεῖμαι	ἔκειτο	
John 20:12	τὸ	T-NSN	T-NSN	3588	ὁ	τό	
John 20:12	σῶμα	N-NSN	N-NSN	4983	σῶμα	σῶμα	
John 20:12	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 20:12	Ἰησοῦ.	N-GSM	N-GSM	2424	Ἰησοῦς	Ἰησοῦ	
John 20:13	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:13	λέγουσιν	V-PAI-3P	V-PAI-3P	3004&5719	λέγω	λέγουσιν	
John 20:13	αὐτῇ	P-DSF	P-DSF	846	αὐτός	αὐτῇ	
John 20:13	ἐκεῖνοι	D-NPM	D-NPM	1565	ἐκεῖνος	ἐκεῖνοι	
John 20:13	Γύναι,	N-VSF	N-VSF	1135	γυνή	Γύναι	
John 20:13	τί	I-ASN	I-ASN	5101	τίς	τί	
John 20:13	κλαίεις;	V-PAI-2S	V-PAI-2S	2799&5719	κλαίω	κλαίεις	
John 20:13	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:13	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 20:13	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 20:13	Ἦραν	V-AAI-3P	V-AAI-3P	142&5656	αἴρω	Ἦραν	
John 20:13	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:13	Κύριόν	N-ASM	N-ASM	2962	κύριος	Κύριον	
John 20:13	μου,	P-1GS	P-1GS	1473	ἐγώ	μου	
John 20:13	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:13	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 20:13	οἶδα	V-RAI-1S	V-RAI-1S	1492&5758	οἶδα	οἶδα	
John 20:13	ποῦ	ADV-I	ADV-I	4226	ποῦ	ποῦ	
John 20:13	ἔθηκαν	V-AAI-3P	V-AAI-3P	5087&5656	τίθημι	ἔθηκαν	
John 20:13	αὐτόν.	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 20:14	ταῦτα	D-APN	D-APN	3778	οὗτος	ταῦτα	
John 20:14	εἰποῦσα	V-2AAP-NSF	V-2AAP-NSF	3004&5631	λέγω	εἰποῦσα	
John 20:14	ἐστράφη	V-2API-3S	V-2API-3S	4762&5648	στρέφω	ἐστράφη	
John 20:14	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 20:14	τὰ	T-APN	T-APN	3588	ὁ	τά	
John 20:14	ὀπίσω,	ADV	ADV	3694	ὀπίσω	ὀπίσω	
John 20:14	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:14	θεωρεῖ	V-PAI-3S	V-PAI-3S	2334&5719	θεωρέω	θεωρεῖ	
John 20:14	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:14	Ἰησοῦν	N-ASM	N-ASM	2424	Ἰησοῦς	Ἰησοῦν	
John 20:14	ἑστῶτα,	V-RAP-ASM	V-RAP-ASM	2476&5761	ἵστημι	ἑστῶτα	
John 20:14	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:14	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 20:14	ᾔδει	V-2LAI-3S	V-2LAI-3S	1492&5714	οἶδα	ᾔδει	
John 20:14	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 20:14	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 20:14	ἐστιν.	V-PAI-3S	V-PAI-3S	1510	εἰμί	ἐστιν	
John 20:15	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:15	αὐτῇ	P-DSF	P-DSF	846	αὐτός	αὐτῇ	
John 20:15	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 20:15	Γύναι,	N-VSF	N-VSF	1135	γυνή	Γύναι	
John 20:15	τί	I-ASN	I-ASN	5101	τίς	τί	
John 20:15	κλαίεις;	V-PAI-2S	V-PAI-2S	2799&5719	κλαίω	κλαίεις	
John 20:15	τίνα	I-ASM	I-ASM	5101	τίς	τίνα	
John 20:15	ζητεῖς;	V-PAI-2S	V-PAI-2S	2212&5719	ζητέω	ζητεῖς	
John 20:15	ἐκείνη	D-NSF	D-NSF	1565	ἐκεῖνος	ἐκείνη	
John 20:15	δοκοῦσα	V-PAP-NSF	V-PAP-NSF	1380&5723	δοκέω	δοκοῦσα	
John 20:15	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 20:15	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:15	κηπουρός	N-NSM	N-NSM	2780	κηπουρός	κηπουρός	
John 20:15	ἐστιν,	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 20:15	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:15	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 20:15	Κύριε,	N-VSM	N-VSM	2962	κύριος	Κύριε	
John 20:15	εἰ	COND	COND	1487	εἰ	εἰ	
John 20:15	σὺ	P-2NS	P-2NS	4771	σύ	σύ	
John 20:15	ἐβάστασας	V-AAI-2S	V-AAI-2S	941&5656	βαστάζω	ἐβάστασας	
John 20:15	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 20:15	εἰπέ	V-2AAM-2S	V-2AAM-2S	3004&5628	λέγω	εἰπέ	
John 20:15	μοι	P-1DS	P-1DS	1473	ἐγώ	μοι	
John 20:15	ποῦ	ADV-I	ADV-I	4226	ποῦ	ποῦ	
John 20:15	ἔθηκας	V-AAI-2S	V-AAI-2S	5087&5656	τίθημι	ἔθηκας	
John 20:15	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 20:15	κἀγὼ	P-1NS-K	P-1NS-K	2504	κἀγώ	κἀγώ	
John 20:15	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 20:15	ἀρῶ.	V-FAI-1S	V-FAI-1S	142&5692	αἴρω	ἀρῶ	
John 20:16	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:16	αὐτῇ	P-DSF	P-DSF	846	αὐτός	αὐτῇ	
John 20:16	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 20:16	Μαριάμ.	N-PRI	N-PRI	3137	Μαρία	Μαριάμ	
John 20:16	στραφεῖσα	V-2APP-NSF	V-2APP-NSF	4762&5651	στρέφω	στραφεῖσα	
John 20:16	ἐκείνη	D-NSF	D-NSF	1565	ἐκεῖνος	ἐκείνη	
John 20:16	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:16	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 20:16	Ἑβραϊστί·	ADV	ADV	1447	Ἑβραϊστί	Ἑβραϊστί	
John 20:16	Ῥαββουνεί	ARAM	ARAM	4462	ῥαββουνί	Ῥαββουνεί	
John 20:16	(ὃ	R-NSN	R-NSN	3739	ὅς	ὅ	
John 20:16	λέγεται	V-PPI-3S	V-PEI-3S	3004&5743	λέγω	λέγεται	
John 20:16	Διδάσκαλε).	N-VSM	N-VSM	1320	διδάσκαλος	Διδάσκαλε	
John 20:17	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:17	αὐτῇ	P-DSF	P-DSF	846	αὐτός	αὐτῇ	
John 20:17	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 20:17	Μή	PRT-N	PRT-N	3361	μή	Μή	
John 20:17	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 20:17	ἅπτου,	V-PMM-2S	V-PEM-2S	680&5732	ἅπτω	ἅπτου	
John 20:17	οὔπω	ADV-N	ADV-N	3768	οὔπω	οὔπω	
John 20:17	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
John 20:17	ἀναβέβηκα	V-RAI-1S	V-RAI-1S	305&5758	ἀναβαίνω	ἀναβέβηκα	
John 20:17	πρὸς	PREP	PREP	4314	πρός	πρός	
John 20:17	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:17	Πατέρα·	N-ASM	N-ASM	3962	πατήρ	Πατέρα	
John 20:17	πορεύου	V-PNM-2S	V-PNM-2S	4198&5737	πορεύομαι	πορεύου	
John 20:17	δὲ	CONJ	CONJ	1161	δέ	δέ	
John 20:17	πρὸς	PREP	PREP	4314	πρός	πρός	
John 20:17	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
John 20:17	ἀδελφούς	N-APM	N-APM	80	ἀδελφός	ἀδελφούς	
John 20:17	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 20:17	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:17	εἰπὲ	V-2AAM-2S	V-2AAM-2S	3004&5628	λέγω	εἰπέ	
John 20:17	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 20:17	Ἀναβαίνω	V-PAI-1S	V-PAI-1S	305&5719	ἀναβαίνω	Ἀναβαίνω	
John 20:17	πρὸς	PREP	PREP	4314	πρός	πρός	
John 20:17	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:17	Πατέρα	N-ASM	N-ASM	3962	πατήρ	Πατέρα	
John 20:17	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 20:17	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:17	Πατέρα	N-ASM	N-ASM	3962	πατήρ	Πατέρα	
John 20:17	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
John 20:17	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:17	Θεόν	N-ASM	N-ASM	2316	θεός	Θεόν	
John 20:17	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 20:17	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:17	Θεὸν	N-ASM	N-ASM	2316	θεός	Θεόν	
John 20:17	ὑμῶν.	P-2GP	P-2GP	4771	σύ	ὑμῶν	
John 20:18	ἔρχεται	V-PNI-3S	V-PNI-3S	2064&5736	ἔρχομαι	ἔρχεται	
John 20:18	Μαριὰμ	N-PRI	N-PRI	3137	Μαρία	Μαριάμ	
John 20:18	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
John 20:18	Μαγδαληνὴ	N-NSF	N-NSF	3094	Μαγδαληνή	Μαγδαληνή	
John 20:18	ἀγγέλλουσα	V-PAP-NSF	V-PAP-NSF	0518&5723	ἀγγέλλω	ἀγγέλλουσα	
John 20:18	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
John 20:18	μαθηταῖς	N-DPM	N-DPM	3101	μαθητής	μαθηταῖς	
John 20:18	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 20:18	Ἑώρακα	V-RAI-1S-ATT	V-RAI-1S-ATT	3708&5758	ὁράω	Ἑώρακα	
John 20:18	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:18	Κύριον,	N-ASM	N-ASM	2962	κύριος	Κύριον	
John 20:18	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:18	ταῦτα	D-APN	D-APN	3778	οὗτος	ταῦτα	
John 20:18	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 20:18	αὐτῇ.	P-DSF	P-DSF	846	αὐτός	αὐτῇ	
John 20:19	Οὔσης	V-PAP-GSF	V-PAP-GSF	1510&5723	εἰμί	Οὔσης	
John 20:19	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 20:19	ὀψίας	A-GSF	A-GSF	3798	ὄψιος	ὀψίας	
John 20:19	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 20:19	ἡμέρᾳ	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
John 20:19	ἐκείνῃ	D-DSF	D-DSF	1565	ἐκεῖνος	ἐκείνῃ	
John 20:19	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 20:19	μιᾷ	A-DSF	A-DSF	1520	εἷς	μιᾷ	
John 20:19	σαββάτων,	N-GPN	N-GPN	4521	σάββατον	σαββάτων	
John 20:19	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:19	τῶν	T-GPF	T-GPF	3588	ὁ	τῶν	
John 20:19	θυρῶν	N-GPF	N-GPF	2374	θύρα	θυρῶν	
John 20:19	κεκλεισμένων	V-RPP-GPF	V-RPP-GPF	2808&5772	κλείω	κεκλεισμένων	
John 20:19	ὅπου	ADV	ADV	3699	ὅπου	ὅπου	
John 20:19	ἦσαν	V-IAI-3P	V-IAI-3P	1510&5707	εἰμί	ἦσαν	
John 20:19	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 20:19	μαθηταὶ	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
John 20:19	διὰ	PREP	PREP	1223	διά	διά	
John 20:19	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:19	φόβον	N-ASM	N-ASM	5401	φόβος	φόβον	
John 20:19	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 20:19	Ἰουδαίων,	A-GPM	A-GPM	2453	Ἰουδαῖος	Ἰουδαίων	
John 20:19	ἦλθεν	V-2AAI-3S	V-2AAI-3S	2064&5627	ἔρχομαι	ἦλθεν	
John 20:19	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:19	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 20:19	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:19	ἔστη	V-2AAI-3S	V-2AAI-3S	2476&5627	ἵστημι	ἔστη	
John 20:19	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 20:19	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 20:19	μέσον,	A-ASN	A-ASN	3319	μέσος	μέσον	
John 20:19	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:19	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:19	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 20:19	Εἰρήνη	N-NSF	N-NSF	1515	εἰρήνη	Εἰρήνη	
John 20:19	ὑμῖν.	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 20:20	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:20	τοῦτο	D-ASN	D-ASN	3778	οὗτος	τοῦτο	
John 20:20	εἰπὼν	V-2AAP-NSM	V-2AAP-NSM	3004&5631	λέγω	εἰπών	
John 20:20	ἔδειξεν	V-AAI-3S	V-AAI-3S	1166&5656	δείκνυμι	ἔδειξεν	
John 20:20	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:20	τὰς	T-APF	T-APF	3588	ὁ	τάς	
John 20:20	χεῖρας	N-APF	N-APF	5495	χείρ	χεῖρας	
John 20:20	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:20	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 20:20	πλευρὰν	N-ASF	N-ASF	4125	πλευρά	πλευράν	
John 20:20	αὐτοῖς.	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 20:20	ἐχάρησαν	V-2AOI-3P	V-2AOI-3P	5463&5644	χαίρω	ἐχάρησαν	
John 20:20	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 20:20	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 20:20	μαθηταὶ	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
John 20:20	ἰδόντες	V-2AAP-NPM	V-2AAP-NPM	3708&5631	ὁράω	ἰδόντες	
John 20:20	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:20	Κύριον.	N-ASM	N-ASM	2962	κύριος	Κύριον	
John 20:21	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 20:21	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 20:21	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 20:21	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:21	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 20:21	πάλιν	ADV	ADV	3825	πάλιν	πάλιν	
John 20:21	Εἰρήνη	N-NSF	N-NSF	1515	εἰρήνη	Εἰρήνη	
John 20:21	ὑμῖν·	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 20:21	καθὼς	ADV	ADV	2531	καθώς	καθώς	
John 20:21	ἀπέσταλκέν	V-RAI-3S	V-RAI-3S	649&5758	ἀποστέλλω	ἀπέσταλκεν	
John 20:21	με	P-1AS	P-1AS	1473	ἐγώ	με	
John 20:21	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:21	Πατήρ,	N-NSM	N-NSM	3962	πατήρ	Πατήρ	
John 20:21	κἀγὼ	P-1NS-K	P-1NS-K	2504	κἀγώ	κἀγώ	
John 20:21	πέμπω	V-PAI-1S	V-PAI-1S	3992&5719	πέμπω	πέμπω	
John 20:21	ὑμᾶς.	P-2AP	P-2AP	4771	σύ	ὑμᾶς	
John 20:22	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:22	τοῦτο	D-ASN	D-ASN	3778	οὗτος	τοῦτο	
John 20:22	εἰπὼν	V-2AAP-NSM	V-2AAP-NSM	3004&5631	λέγω	εἰπών	
John 20:22	ἐνεφύσησεν	V-AAI-3S	V-AAI-3S	1720&5656	ἐμφυσάω	ἐνεφύσησεν	
John 20:22	καὶ	CONJ	CONJ	2532	καί	καί	
John 20:22	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 20:22	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 20:22	Λάβετε	V-2AAM-2P	V-2AAM-2P	2983&5628	λαμβάνω	Λάβετε	
John 20:22	Πνεῦμα	N-ASN	N-ASN	4151	πνεῦμα	Πνεῦμα	
John 20:22	Ἅγιον.	A-ASN	A-ASN	40	ἅγιος	Ἅγιον	
John 20:23	ἄν	PRT	PRT	302	ἄν	ἄν	
John 20:23	τινων	X-GPM	X-GPM	5100	τὶς	τινων	
John 20:23	ἀφῆτε	V-2AAS-2P	V-2AAS-2P	863&5632	ἀφίημι	ἀφῆτε	
John 20:23	τὰς	T-APF	T-APF	3588	ὁ	τάς	
John 20:23	ἁμαρτίας,	N-APF	N-APF	266	ἁμαρτία	ἁμαρτίας	
John 20:23	ἀφέωνται	V-RPI-3P	V-RPI-3P	863&5769	ἀφίημι	ἀφέωνται	
John 20:23	αὐτοῖς·	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 20:23	ἄν	PRT	PRT	302	ἄν	ἄν	
John 20:23	τινων	X-GPM	X-GPM	5100	τὶς	τινων	
John 20:23	κρατῆτε,	V-PAS-2P	V-PAS-2P	2902&5725	κρατέω	κρατῆτε	
John 20:23	κεκράτηνται.	V-RPI-3P	V-RPI-3P	2902&5769	κρατέω	κεκράτηνται	
John 20:24	Θωμᾶς	N-NSM	N-NSM	2381	Θωμᾶς	Θωμᾶς	
John 20:24	δὲ	CONJ	CONJ	1161	δέ	δέ	
John 20:24	εἷς	A-NSM	A-NSM	1520	εἷς	εἷς	
John 20:24	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 20:24	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 20:24	δώδεκα,	A-NUI	A-NUI	1427	δώδεκα	δώδεκα	
John 20:24	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:24	λεγόμενος	V-PPP-NSM	V-PEP-NSM	3004&5746	λέγω	λεγόμενος	
John 20:24	Δίδυμος,	N-NSM	N-NSM	1324	Δίδυμος	Δίδυμος	
John 20:24	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 20:24	ἦν	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	ἦν	
John 20:24	μετ’	PREP	PREP	3326	μετά	μετ’	
John 20:24	αὐτῶν	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
John 20:24	ὅτε	ADV	ADV	3753	ὅτε	ὅτε	
John 20:24	ἦλθεν	V-2AAI-3S	V-2AAI-3S	2064&5627	ἔρχομαι	ἦλθεν	
John 20:24	Ἰησοῦς.	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 20:25	ἔλεγον	V-IAI-3P	V-IAI-3P	3004&5707	λέγω	ἔλεγον	
John 20:25	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 20:25	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 20:25	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 20:25	ἄλλοι	A-NPM	A-NPM	243	ἄλλος	ἄλλοι	
John 20:25	μαθηταί	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
John 20:25	Ἑωράκαμεν	V-RAI-1P-ATT	V-RAI-1P-ATT	3708&5758	ὁράω	Ἑωράκαμεν	
John 20:25	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 20:25	Κύριον.	N-ASM	N-ASM	2962	κύριος	Κύριον	
John 20:25	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 20:25	δὲ	CONJ	CONJ	1161	δέ	δέ	
